CustomerID,Age,Gender,Location,Tenure,Number_of_Orders,Average_Order_Value,Total_Spending,Last_Purchase_Days_Ago,Payment_Method,Discount_Used,Satisfaction_Score,App_Usage_Time,Customer_Support_Calls,Returned_Orders,Churn
CUST039023,39,Female,Delhi,46,59,1942.56,93477.32,1,UPI,1,3,18.5,3,5,No
CUST039024,39,Female,Pune,55,150,1431.06,191941.83,92,Credit Card,1,7,12.5,1,3,No
CUST039025,66,Male,Delhi,32,70,2065.11,130071.1,63,Wallet,1,4,10.5,2,7,Yes
CUST039026,30,Male,Mumbai,12,24,1230.9,25027.62,25,Credit Card,1,2,50.8,0,1,Yes
CUST039027,27,Male,Chennai,34,33,2650.92,92506.5,62,Credit Card,1,4,107.5,2,2,No
CUST039028,41,Male,Chennai,29,16,3506.91,63170.89,80,UPI,1,6,48.7,2,2,Yes
CUST039029,26,Female,Bangalore,16,26,1558.73,38366.39,7,Credit Card,1,9,12.7,3,3,No
CUST039030,25,Male,Bangalore,84,168,2553.81,365024.81,91,UPI,0,9,58.6,0,35,No
CUST039031,20,Male,Delhi,19,40,2621.33,102819.1,42,Net Banking,1,9,8.9,0,5,No
CUST039032,28,Male,Hyderabad,1,1,2802.85,2486.47,24,Credit Card,1,9,13.4,3,0,No
CUST039033,29,Female,Delhi,3,6,873.72,4988.03,35,Net Banking,0,5,44.1,0,1,Yes
CUST039034,22,Male,Chennai,6,5,6103.86,27655.94,32,Net Banking,0,6,6.6,1,1,Yes
CUST039035,34,Female,Bangalore,35,41,1110.95,44872.39,16,Wallet,0,6,53.1,1,0,No
CUST039036,18,Female,Mumbai,10,19,9033.15,155923.82,70,Net Banking,1,8,62.0,3,1,No
CUST039037,43,Male,Bangalore,6,13,4180.85,49816.48,10,Credit Card,1,1,22.8,1,0,No
CUST039038,31,Female,Chennai,9,22,5958.42,106140.07,14,Debit Card,1,10,25.7,2,4,No
CUST039039,33,Female,Mumbai,17,25,5591.88,158738.95,3,Debit Card,0,9,29.6,0,1,No
CUST039040,45,Male,Pune,3,4,2219.77,8103.54,29,UPI,1,7,4.4,1,0,No
CUST039041,42,Female,Hyderabad,7,12,3818.67,49556.64,29,UPI,1,1,19.9,0,1,Yes
CUST039042,30,Female,Delhi,1,2,2935.86,5596.8,10,Wallet,0,2,6.5,4,0,No
CUST039043,43,Female,Delhi,14,23,932.4,19294.0,5,UPI,1,2,56.5,1,3,Yes
CUST039044,56,Female,Delhi,64,161,2688.19,459651.12,114,Debit Card,0,7,36.9,1,4,Yes
CUST039045,25,Male,Pune,18,16,1298.09,18078.84,22,UPI,0,7,30.0,1,1,No
CUST039046,47,Male,Kolkata,36,80,3921.47,368552.5,6,Credit Card,1,6,11.2,0,8,Yes
CUST039047,24,Female,Mumbai,2,5,1150.21,5212.5,11,Credit Card,1,7,42.5,1,0,No
CUST039048,52,Female,Mumbai,56,158,1412.67,183240.75,39,UPI,1,8,17.0,3,22,No
CUST039049,29,Male,Hyderabad,35,39,3985.63,170705.95,136,Debit Card,1,9,62.5,1,5,No
CUST039050,28,Female,Bangalore,58,76,2263.36,148004.06,103,Debit Card,0,6,6.6,1,10,Yes
CUST039051,51,Female,Hyderabad,69,176,1203.5,237209.79,43,UPI,0,7,42.6,1,19,No
CUST039052,46,Male,Kolkata,6,15,2592.0,32465.26,13,Debit Card,1,1,4.9,2,0,No
CUST039053,29,Male,Kolkata,23,63,1080.49,74739.79,5,Net Banking,1,8,18.9,0,18,No
CUST039054,39,Male,Bangalore,37,70,2298.88,144963.72,32,UPI,1,6,100.1,2,10,No
CUST039055,29,Male,Delhi,84,185,1304.55,266705.1,49,Credit Card,1,6,22.6,0,39,No
CUST039056,18,Female,Pune,44,100,2919.43,274378.86,11,UPI,1,2,39.3,0,2,No
CUST039057,40,Male,Bangalore,62,160,1221.79,232540.11,52,Credit Card,1,6,16.0,4,26,Yes
CUST039058,33,Male,Mumbai,83,120,653.46,75685.58,27,Net Banking,0,6,6.4,2,5,No
CUST039059,26,Female,Hyderabad,22,23,1800.54,43842.69,75,Debit Card,1,10,3.1,4,1,No
CUST039060,53,Female,Hyderabad,12,27,3217.83,71886.55,172,Credit Card,0,8,14.2,3,5,No
CUST039061,27,Female,Delhi,19,55,573.88,31359.79,70,Debit Card,1,4,16.0,3,4,No
CUST039062,39,Female,Mumbai,14,17,815.62,15566.16,5,Debit Card,0,6,75.8,1,0,Yes
CUST039063,50,Male,Mumbai,1,2,1588.89,3741.71,129,Wallet,0,6,32.0,0,0,No
CUST039064,34,Male,Delhi,13,14,3464.14,45566.91,5,UPI,0,8,94.5,1,0,Yes
CUST039065,29,Male,Bangalore,5,12,3310.48,39414.68,24,Wallet,0,8,5.6,0,1,Yes
CUST039066,41,Female,Kolkata,24,41,1417.48,48822.3,5,UPI,0,6,8.1,0,1,No
CUST039067,43,Male,Chennai,16,8,4270.2,32329.02,9,Net Banking,1,1,31.9,4,3,No
CUST039068,48,Female,Kolkata,1,1,1965.68,2017.8,40,Credit Card,1,8,37.1,1,0,No
CUST039069,60,Male,Delhi,3,4,4684.75,19026.45,10,Credit Card,1,3,16.7,1,0,No
CUST039070,32,Female,Pune,41,86,826.51,75192.18,6,UPI,0,3,27.0,2,13,No
CUST039071,40,Male,Mumbai,11,21,2108.83,50621.04,22,UPI,0,6,27.8,0,1,No
CUST039072,22,Male,Pune,7,19,1713.78,32329.37,139,Credit Card,0,10,5.1,1,0,Yes
CUST039073,45,Female,Bangalore,50,74,2223.48,193877.51,251,Credit Card,0,6,8.0,2,4,Yes
CUST039074,40,Female,Hyderabad,5,5,2966.95,16125.97,27,Net Banking,0,1,6.0,1,0,Yes
CUST039075,35,Female,Ahmedabad,56,124,2673.4,315211.35,26,Debit Card,1,8,51.0,2,15,No
CUST039076,30,Male,Pune,25,21,3381.71,56850.24,32,Credit Card,1,8,96.9,0,0,No
CUST039077,33,Male,Delhi,1,2,1733.74,3293.9,26,Credit Card,0,5,48.4,1,0,No
CUST039078,40,Female,Hyderabad,75,83,2638.31,189159.18,26,Net Banking,1,8,4.1,1,27,No
CUST039079,26,Female,Bangalore,13,18,1711.2,26505.38,10,UPI,1,6,1.8,2,3,No
CUST039080,34,Male,Hyderabad,26,46,2874.19,124932.2,82,Credit Card,0,7,4.9,1,2,Yes
CUST039081,38,Female,Mumbai,10,25,2140.26,52334.31,78,Credit Card,0,3,21.1,0,0,Yes
CUST039082,19,Male,Mumbai,5,12,560.89,7527.78,7,Credit Card,0,3,44.0,1,1,No
CUST039083,25,Female,Ahmedabad,20,23,3298.96,83605.48,36,Credit Card,1,10,13.8,1,3,No
CUST039084,30,Female,Ahmedabad,1,1,1777.06,1758.61,66,Credit Card,1,2,39.2,1,0,Yes
CUST039085,56,Male,Mumbai,22,54,1026.56,64041.1,65,Wallet,1,7,24.1,1,2,Yes
CUST039086,28,Male,Ahmedabad,3,8,3056.05,28673.0,3,Wallet,1,5,8.2,4,1,Yes
CUST039087,37,Female,Chennai,15,22,628.35,14522.38,16,Debit Card,0,5,12.7,1,1,No
CUST039088,25,Female,Chennai,7,19,2160.78,43456.87,44,UPI,1,5,0.3,1,0,No
CUST039089,28,Female,Hyderabad,1,1,2131.1,2304.62,46,UPI,1,8,42.0,3,0,No
CUST039090,20,Female,Pune,22,18,4503.94,72487.16,66,Credit Card,1,3,56.1,2,1,No
CUST039091,46,Female,Delhi,22,20,1033.85,21132.32,95,Credit Card,1,9,9.4,4,0,No
CUST039092,22,Male,Pune,14,36,1355.6,55451.66,48,Credit Card,1,7,18.3,1,5,No
CUST039093,48,Male,Pune,1,2,3394.08,7589.29,43,Debit Card,1,10,40.1,0,0,Yes
CUST039094,43,Male,Delhi,4,5,2528.64,12946.53,4,UPI,0,10,26.7,0,0,No
CUST039095,37,Male,Hyderabad,6,12,3528.86,43528.63,154,Net Banking,0,7,55.8,1,4,No
CUST039096,49,Female,Hyderabad,11,8,2049.96,17706.98,31,Debit Card,1,6,41.5,1,0,Yes
CUST039097,75,Male,Chennai,18,49,979.59,39254.95,13,UPI,1,7,21.7,0,1,No
CUST039098,43,Male,Delhi,27,21,6050.93,150210.44,70,UPI,0,4,18.0,1,0,No
CUST039099,24,Male,Delhi,1,1,1902.23,2131.41,236,UPI,1,7,77.1,2,0,No
CUST039100,55,Male,Ahmedabad,1,2,724.82,1299.08,53,UPI,0,6,48.1,3,0,No
CUST039101,40,Male,Pune,30,50,813.93,38709.33,62,UPI,1,3,53.4,1,13,Yes
CUST039102,63,Female,Delhi,17,19,1297.34,23861.27,40,Debit Card,0,5,54.0,0,7,No
CUST039103,31,Male,Pune,2,3,1947.46,5914.09,23,UPI,0,8,7.1,1,0,No
CUST039104,53,Male,Delhi,21,12,1816.33,25319.41,18,Debit Card,0,8,82.1,3,0,Yes
CUST039105,37,Male,Ahmedabad,31,31,2421.93,66366.9,1,UPI,0,6,18.9,1,3,No
CUST039106,69,Female,Pune,5,11,4365.13,46194.43,29,UPI,0,4,21.7,4,0,No
CUST039107,34,Male,Pune,2,4,1351.88,5402.16,53,Credit Card,0,6,94.0,1,0,Yes
CUST039108,74,Female,Mumbai,14,10,2111.5,20825.74,43,Credit Card,0,3,6.3,2,3,No
CUST039109,43,Male,Mumbai,8,20,6263.63,119143.42,65,Debit Card,1,4,22.9,2,5,No
CUST039110,48,Female,Pune,43,61,1560.7,93494.5,34,Credit Card,0,6,24.0,2,16,Yes
CUST039111,58,Male,Bangalore,14,7,1918.27,14869.11,25,Credit Card,1,7,51.5,1,0,Yes
CUST039112,28,Male,Ahmedabad,6,13,1526.13,20904.61,33,Debit Card,1,3,6.1,1,0,Yes
CUST039113,49,Female,Hyderabad,16,30,4572.81,153663.64,21,Debit Card,0,3,35.9,2,4,Yes
CUST039114,34,Female,Delhi,12,18,1269.55,18311.54,22,Credit Card,1,3,0.5,2,0,No
CUST039115,39,Male,Delhi,14,28,1440.27,40238.56,22,Net Banking,1,7,7.2,1,10,No
CUST039116,38,Female,Ahmedabad,41,97,1025.64,81067.92,134,Credit Card,1,2,0.1,2,13,No
CUST039117,44,Male,Mumbai,4,5,1505.69,7535.36,53,Debit Card,1,7,13.3,4,0,No
CUST039118,44,Female,Chennai,43,23,1403.75,34126.9,2,Debit Card,0,3,40.6,3,5,No
CUST039119,31,Female,Delhi,25,48,2627.63,110503.78,69,Net Banking,0,3,0.5,0,0,No
CUST039120,39,Female,Kolkata,27,58,1193.03,74366.14,33,Debit Card,1,8,9.0,6,5,No
CUST039121,18,Female,Ahmedabad,4,6,8449.57,52891.34,23,Debit Card,0,7,5.4,1,1,Yes
CUST039122,49,Male,Chennai,32,74,647.17,49519.29,139,UPI,1,9,20.3,3,12,No
CUST039123,58,Male,Mumbai,1,2,980.22,2069.82,23,Debit Card,1,5,62.4,2,0,No
CUST039124,40,Male,Ahmedabad,24,26,3521.31,84979.05,13,Debit Card,1,4,7.4,0,3,No
CUST039125,18,Female,Bangalore,6,12,2131.22,26232.04,28,Net Banking,1,7,27.8,0,1,No
CUST039126,46,Female,Bangalore,5,3,3919.93,10379.75,9,Wallet,0,4,32.4,1,0,No
CUST039127,28,Female,Bangalore,8,21,1029.07,24511.39,15,Credit Card,1,4,43.3,1,0,No
CUST039128,40,Male,Delhi,77,87,1268.7,113558.97,121,UPI,1,4,102.8,0,11,No
CUST039129,46,Female,Mumbai,12,25,2284.7,60515.0,13,Debit Card,0,6,13.2,2,0,No
CUST039130,44,Female,Pune,19,25,1474.79,33352.4,32,Credit Card,1,10,43.5,0,4,No
CUST039131,50,Male,Delhi,31,89,3181.41,231277.5,37,UPI,1,5,9.3,1,7,No
CUST039132,39,Male,Bangalore,44,71,1202.09,76129.85,11,Net Banking,0,10,8.3,0,0,No
CUST039133,40,Female,Delhi,5,6,2791.8,15400.5,98,UPI,1,10,31.3,1,1,No
CUST039134,46,Female,Mumbai,9,9,1424.29,14729.37,2,UPI,0,6,5.2,3,0,No
CUST039135,37,Male,Chennai,37,106,630.46,78657.55,1,UPI,1,6,10.7,2,58,No
CUST039136,29,Female,Delhi,2,2,2743.0,4962.25,68,Credit Card,0,5,1.3,0,0,Yes
CUST039137,43,Female,Delhi,22,51,1856.89,86978.58,4,Credit Card,0,1,57.7,3,4,Yes
CUST039138,24,Male,Delhi,69,91,2119.08,209230.43,6,Debit Card,0,10,32.8,1,0,No
CUST039139,37,Female,Chennai,27,65,2256.05,135865.54,14,Net Banking,1,6,26.7,0,8,No
CUST039140,21,Female,Pune,2,5,1023.57,4480.26,31,Debit Card,0,6,19.6,1,0,No
CUST039141,31,Male,Mumbai,2,3,3534.88,10671.23,103,Credit Card,0,3,30.3,2,0,Yes
CUST039142,31,Male,Mumbai,8,18,4023.95,70407.34,8,UPI,1,8,32.1,2,1,Yes
CUST039143,26,Female,Chennai,72,74,1972.8,118578.2,51,UPI,1,10,7.1,1,1,No
CUST039144,51,Male,Delhi,1,2,1224.51,2499.73,188,Credit Card,1,10,3.9,1,0,Yes
CUST039145,50,Male,Kolkata,26,74,4112.02,314089.76,30,Credit Card,1,8,9.5,2,4,No
CUST039146,53,Male,Hyderabad,28,52,2879.63,134870.68,11,Debit Card,1,2,6.2,2,6,No
CUST039147,35,Female,Pune,50,130,3279.81,440113.37,59,Credit Card,1,4,14.6,3,7,Yes
CUST039148,32,Female,Pune,2,1,1641.27,1463.71,6,Net Banking,1,7,11.2,2,0,No
CUST039149,47,Female,Mumbai,2,4,1081.11,4203.74,15,Net Banking,1,8,43.6,2,0,No
CUST039150,39,Male,Kolkata,26,74,3172.38,274130.72,13,Debit Card,0,6,17.8,0,10,No
CUST039151,39,Male,Kolkata,34,28,2509.09,57251.48,80,Net Banking,0,10,8.1,0,5,No
CUST039152,18,Male,Mumbai,58,130,674.22,104817.0,38,Net Banking,0,2,13.5,2,15,Yes
CUST039153,47,Female,Mumbai,26,50,1349.74,58515.55,55,Net Banking,1,6,15.5,1,1,No
CUST039154,45,Male,Mumbai,35,49,3243.77,131666.49,77,Debit Card,0,8,69.0,0,5,No
CUST039155,37,Male,Ahmedabad,63,105,544.41,60922.95,11,UPI,1,9,125.5,4,14,No
CUST039156,47,Female,Chennai,14,29,2290.63,62221.61,30,UPI,1,6,20.4,2,0,No
CUST039157,45,Male,Bangalore,24,47,2359.34,125755.74,48,UPI,1,6,24.2,0,0,Yes
CUST039158,29,Female,Kolkata,34,83,1663.57,148929.46,75,Debit Card,0,8,115.0,3,2,No
CUST039159,35,Male,Hyderabad,3,4,819.11,2846.29,20,Debit Card,1,10,1.7,1,0,No
CUST039160,25,Female,Mumbai,60,71,1287.84,95046.68,87,Net Banking,1,4,72.7,1,4,No
CUST039161,55,Male,Ahmedabad,14,9,827.61,8595.06,37,Debit Card,1,5,35.6,1,0,No
CUST039162,49,Female,Kolkata,3,7,1104.6,6757.25,1,Credit Card,1,10,12.4,1,0,Yes
CUST039163,28,Male,Bangalore,84,174,2453.5,370015.05,24,UPI,1,3,9.6,1,19,Yes
CUST039164,45,Male,Mumbai,8,13,2506.52,35028.37,115,Debit Card,1,7,7.9,0,1,No
CUST039165,41,Female,Pune,23,56,1030.26,67874.72,115,Net Banking,1,8,7.0,3,2,No
CUST039166,29,Female,Mumbai,24,50,3868.87,226390.13,49,Credit Card,1,7,17.9,3,2,No
CUST039167,39,Male,Bangalore,10,21,1079.8,18711.09,42,Debit Card,0,4,12.0,3,2,No
CUST039168,48,Female,Mumbai,11,18,4068.35,73436.22,60,UPI,1,10,14.0,1,0,No
CUST039169,49,Male,Chennai,4,2,2685.5,4710.92,17,Wallet,1,6,43.4,3,0,No
CUST039170,65,Male,Bangalore,13,17,1484.57,26266.04,6,Credit Card,0,8,89.8,3,0,No
CUST039171,39,Female,Kolkata,18,39,1121.77,46246.07,14,Debit Card,1,8,14.6,2,1,No
CUST039172,35,Female,Chennai,47,120,3351.98,383056.96,59,Net Banking,0,9,20.5,0,11,No
CUST039173,44,Female,Hyderabad,24,67,2341.41,129110.22,27,Net Banking,0,2,26.6,2,13,No
CUST039174,35,Male,Mumbai,84,198,802.31,156995.94,79,Credit Card,1,3,2.5,1,11,No
CUST039175,30,Female,Pune,16,8,894.97,6942.87,74,Debit Card,0,7,1.6,1,0,Yes
CUST039176,26,Female,Kolkata,17,42,2670.83,121347.77,2,Debit Card,1,8,17.5,3,0,No
CUST039177,18,Female,Hyderabad,4,5,2671.75,13332.54,6,Credit Card,1,8,3.5,5,0,Yes
CUST039178,46,Male,Mumbai,30,35,1438.08,52384.56,4,Debit Card,1,8,2.3,0,8,No
CUST039179,18,Male,Pune,40,109,1154.13,124786.61,38,UPI,1,5,9.4,1,13,Yes
CUST039180,27,Male,Hyderabad,39,47,1855.46,79343.42,110,Debit Card,1,7,18.6,0,0,Yes
CUST039181,41,Male,Delhi,34,19,3435.92,63395.56,7,Credit Card,0,10,31.7,1,1,No
CUST039182,34,Male,Delhi,5,9,1116.33,11729.61,8,Wallet,0,3,49.7,2,1,No
CUST039183,63,Female,Kolkata,20,24,1619.61,35848.6,18,Debit Card,0,7,69.5,2,1,Yes
CUST039184,19,Male,Mumbai,8,11,3710.78,42323.02,57,Net Banking,1,4,26.0,1,1,Yes
CUST039185,64,Male,Mumbai,84,224,2667.83,493437.27,47,Credit Card,1,7,15.5,3,55,No
CUST039186,54,Male,Delhi,14,25,964.87,21927.43,54,Credit Card,1,4,29.3,0,7,Yes
CUST039187,48,Female,Bangalore,2,4,1739.74,5857.93,30,Credit Card,0,8,26.0,1,0,No
CUST039188,55,Female,Bangalore,23,20,1273.93,26154.85,69,Net Banking,1,1,25.6,0,8,No
CUST039189,42,Female,Hyderabad,30,58,1642.8,104776.57,8,Credit Card,0,7,58.7,0,4,No
CUST039190,18,Male,Kolkata,19,19,7999.58,144965.85,69,UPI,1,7,2.7,3,3,No
CUST039191,44,Female,Pune,20,37,2460.6,88386.85,29,Debit Card,0,9,34.7,1,2,No
CUST039192,20,Male,Kolkata,5,9,7939.16,75561.18,64,UPI,0,10,12.1,2,0,No
CUST039193,31,Female,Mumbai,7,17,3802.66,53168.8,47,Credit Card,1,10,10.5,1,2,No
CUST039194,37,Female,Mumbai,12,20,1745.54,37598.22,96,Debit Card,0,8,53.8,2,3,Yes
CUST039195,27,Male,Bangalore,15,25,1224.62,26553.46,190,Credit Card,1,3,64.0,1,2,No
CUST039196,49,Female,Delhi,3,4,4312.96,16084.34,123,Credit Card,1,6,11.6,1,0,No
CUST039197,35,Male,Pune,1,1,599.34,635.43,27,Debit Card,1,10,0.2,2,0,No
CUST039198,42,Female,Kolkata,40,65,1247.15,76082.7,56,Credit Card,1,9,11.5,5,4,No
CUST039199,37,Female,Bangalore,81,209,1788.12,425362.9,30,Credit Card,1,9,62.5,3,22,No
CUST039200,39,Male,Hyderabad,26,50,3580.52,170874.65,62,Wallet,1,8,48.8,0,11,No
CUST039201,27,Female,Delhi,28,58,2333.49,152661.89,21,Credit Card,0,10,8.2,2,1,No
CUST039202,23,Male,Chennai,3,6,4495.54,31916.76,33,Credit Card,1,5,0.8,0,0,No
CUST039203,36,Female,Hyderabad,2,1,1686.92,1778.09,40,UPI,1,5,5.7,0,0,Yes
CUST039204,26,Male,Bangalore,1,2,1713.89,3318.97,1,UPI,1,5,21.3,0,0,Yes
CUST039205,54,Male,Chennai,27,39,2985.02,94169.17,17,UPI,0,10,15.1,4,1,No
CUST039206,21,Female,Mumbai,18,40,3765.04,173838.42,66,Debit Card,1,6,21.3,1,6,No
CUST039207,66,Female,Pune,25,64,1799.39,134769.95,24,Debit Card,0,2,134.2,1,2,No
CUST039208,41,Female,Chennai,10,23,1840.5,40062.23,19,Credit Card,1,3,19.2,1,7,No
CUST039209,38,Female,Mumbai,20,12,1461.04,15813.32,54,Credit Card,0,7,22.2,0,0,Yes
CUST039210,31,Male,Bangalore,5,14,1780.41,27716.69,18,Credit Card,1,9,23.1,3,0,No
CUST039211,45,Male,Chennai,14,20,688.96,15170.12,38,Net Banking,1,7,56.3,2,1,No
CUST039212,35,Male,Mumbai,22,65,914.52,53635.18,35,Wallet,1,2,32.9,2,16,Yes
CUST039213,41,Male,Ahmedabad,11,31,1048.02,26622.4,101,UPI,1,4,37.4,2,0,No
CUST039214,48,Female,Hyderabad,19,40,906.09,34370.65,16,Net Banking,1,4,11.5,1,0,Yes
CUST039215,46,Female,Delhi,1,1,1196.05,960.73,16,Credit Card,1,6,31.5,0,0,No
CUST039216,52,Male,Pune,7,14,4155.65,69143.73,16,UPI,1,4,6.8,3,0,No
CUST039217,44,Female,Pune,8,23,1205.1,25998.79,11,UPI,0,4,40.1,2,1,No
CUST039218,26,Female,Delhi,12,31,1683.4,44903.49,32,Net Banking,0,3,25.3,2,0,Yes
CUST039219,18,Male,Pune,39,79,806.51,75858.43,13,Net Banking,1,10,9.1,1,9,No
CUST039220,40,Male,Mumbai,23,34,2974.61,111320.37,137,Credit Card,0,10,7.7,1,3,No
CUST039221,40,Female,Hyderabad,46,92,1387.63,110274.36,4,Credit Card,1,7,21.4,1,17,No
CUST039222,61,Male,Chennai,10,6,1682.07,8795.95,19,UPI,0,9,14.9,1,0,Yes
CUST039223,36,Female,Ahmedabad,6,3,3844.13,13659.63,114,Debit Card,1,8,43.1,1,0,No
CUST039224,42,Female,Hyderabad,51,110,1493.06,168963.93,82,Wallet,1,6,14.0,1,3,No
CUST039225,47,Female,Delhi,21,45,5926.62,313462.94,1,Wallet,1,7,18.8,1,3,No
CUST039226,44,Male,Chennai,5,5,3443.43,15301.06,39,Debit Card,1,9,25.6,1,0,No
CUST039227,48,Male,Ahmedabad,1,1,677.89,634.89,24,Wallet,1,3,28.4,0,0,Yes
CUST039228,28,Female,Mumbai,18,17,2449.71,49170.93,19,Wallet,1,8,27.6,0,2,No
CUST039229,26,Male,Hyderabad,19,40,1964.0,70364.2,28,Credit Card,0,4,71.8,0,2,Yes
CUST039230,34,Female,Hyderabad,32,48,4796.5,219202.67,23,UPI,0,7,49.7,4,0,Yes
CUST039231,18,Male,Pune,2,3,1669.76,4287.28,55,Credit Card,1,8,9.4,1,0,No
CUST039232,37,Male,Kolkata,3,7,2766.43,20740.81,5,Credit Card,0,2,124.1,1,0,No
CUST039233,30,Male,Hyderabad,25,51,7149.49,320410.62,125,Credit Card,1,2,88.8,3,0,No
CUST039234,41,Male,Chennai,27,74,2888.2,220184.22,13,Credit Card,1,5,7.0,0,12,Yes
CUST039235,34,Female,Bangalore,10,18,1379.96,28827.95,40,Debit Card,1,10,59.7,3,2,No
CUST039236,25,Female,Delhi,42,125,1229.75,124628.54,24,UPI,1,9,12.3,1,24,No
CUST039237,53,Female,Kolkata,1,1,1484.99,1669.62,2,Credit Card,0,7,39.8,2,0,No
CUST039238,38,Male,Delhi,22,37,3186.32,103130.88,36,UPI,0,4,1.9,2,5,No
CUST039239,48,Male,Pune,23,67,1011.62,63476.14,53,Net Banking,1,8,7.3,1,2,Yes
CUST039240,40,Male,Chennai,56,104,2242.3,269957.82,21,Debit Card,1,4,10.9,3,22,No
CUST039241,43,Female,Mumbai,10,5,2457.63,11437.35,39,Credit Card,1,10,1.1,2,1,Yes
CUST039242,21,Female,Hyderabad,7,10,2134.61,22748.14,17,UPI,1,3,119.1,2,3,Yes
CUST039243,53,Female,Chennai,4,4,2763.98,12997.39,7,Credit Card,1,10,30.4,1,0,No
CUST039244,48,Female,Mumbai,68,119,1947.49,230438.08,1,Credit Card,0,9,93.3,3,15,No
CUST039245,37,Female,Mumbai,71,118,516.66,53917.48,78,UPI,0,9,4.6,1,26,No
CUST039246,41,Male,Mumbai,34,40,1951.11,86298.42,38,Credit Card,0,4,86.8,0,9,No
CUST039247,50,Male,Hyderabad,16,12,2447.63,29898.31,34,UPI,1,5,26.7,1,0,No
CUST039248,33,Male,Bangalore,46,71,1667.65,103293.61,51,Debit Card,1,8,6.4,3,5,No
CUST039249,19,Female,Mumbai,1,1,1719.7,1416.26,10,Debit Card,0,3,14.9,0,0,No
CUST039250,33,Male,Hyderabad,36,83,1954.24,184985.77,7,Net Banking,1,8,4.5,2,8,Yes
CUST039251,39,Male,Bangalore,30,64,1791.9,136737.56,35,UPI,1,8,3.9,1,9,No
CUST039252,37,Male,Hyderabad,16,17,2736.26,45965.85,130,Credit Card,0,3,41.6,1,7,Yes
CUST039253,53,Female,Pune,52,105,2099.63,257387.69,51,Credit Card,0,7,6.9,0,7,No
CUST039254,26,Male,Mumbai,12,10,1289.54,11341.03,92,UPI,0,8,15.4,3,2,No
CUST039255,28,Male,Mumbai,26,45,1269.75,51815.35,114,Debit Card,0,8,4.5,1,5,Yes
CUST039256,25,Male,Hyderabad,18,38,2032.52,71155.63,138,Credit Card,0,8,16.3,1,7,Yes
CUST039257,43,Female,Mumbai,84,163,1572.61,266654.5,20,Debit Card,0,8,10.7,0,45,Yes
CUST039258,19,Female,Chennai,6,10,2271.26,25263.73,35,Credit Card,1,10,2.9,1,0,No
CUST039259,46,Female,Pune,84,73,1592.09,96981.58,179,UPI,1,2,21.4,2,19,Yes
CUST039260,26,Male,Mumbai,84,111,1047.89,97633.13,15,Credit Card,1,4,11.7,1,22,No
CUST039261,28,Male,Hyderabad,27,58,550.3,28196.68,88,Debit Card,1,8,2.1,3,8,Yes
CUST039262,59,Male,Mumbai,27,35,2039.32,57297.22,103,Wallet,1,10,6.4,1,8,Yes
CUST039263,52,Male,Hyderabad,20,39,1974.14,85613.01,77,Credit Card,0,6,7.1,0,5,No
CUST039264,39,Male,Pune,3,6,1194.88,8569.59,16,Wallet,1,9,87.2,1,0,No
CUST039265,22,Male,Mumbai,29,85,1925.6,187138.47,35,UPI,1,7,9.3,3,9,No
CUST039266,62,Female,Kolkata,5,9,1156.1,10219.95,133,UPI,0,10,5.5,4,1,No
CUST039267,35,Female,Hyderabad,41,25,2748.72,62906.27,27,Debit Card,0,9,0.2,2,0,No
CUST039268,40,Female,Delhi,30,86,1023.38,96989.33,168,Credit Card,0,6,29.0,2,11,Yes
CUST039269,48,Female,Mumbai,22,59,2182.3,128546.78,85,Debit Card,1,1,3.9,1,17,Yes
CUST039270,18,Female,Mumbai,34,33,766.2,24413.25,33,Credit Card,0,9,0.8,2,2,No
CUST039271,30,Male,Bangalore,21,35,1464.28,51332.2,2,Credit Card,1,10,14.2,5,0,No
CUST039272,37,Female,Chennai,3,8,1241.93,9797.26,64,Debit Card,0,5,11.7,4,0,No
CUST039273,39,Female,Pune,45,37,763.23,31890.39,103,Net Banking,0,6,82.5,1,1,No
CUST039274,22,Female,Hyderabad,69,82,2098.84,195072.54,1,Debit Card,0,8,11.0,0,9,Yes
CUST039275,41,Male,Ahmedabad,53,31,2532.42,87429.26,66,Credit Card,0,6,54.6,1,1,No
CUST039276,38,Male,Chennai,6,16,874.39,13608.12,31,Credit Card,0,10,35.7,0,0,Yes
CUST039277,58,Male,Bangalore,18,13,825.04,8724.56,35,Debit Card,0,1,49.5,1,0,Yes
CUST039278,50,Male,Chennai,1,2,1188.52,2178.0,14,Credit Card,1,9,68.1,0,0,No
CUST039279,34,Male,Delhi,11,10,1680.88,16275.7,8,UPI,1,5,3.9,1,1,No
CUST039280,35,Female,Hyderabad,55,102,2212.71,250147.56,92,UPI,1,9,85.4,3,15,No
CUST039281,50,Male,Bangalore,37,96,2791.46,254584.47,8,UPI,0,8,34.5,2,10,No
CUST039282,41,Female,Pune,30,16,4030.81,72986.41,2,UPI,1,5,30.9,0,3,Yes
CUST039283,21,Female,Delhi,2,5,3737.92,16159.07,73,Net Banking,1,4,30.0,2,0,No
CUST039284,63,Female,Chennai,21,50,1249.12,50204.67,13,UPI,0,10,28.1,0,1,Yes
CUST039285,26,Male,Delhi,17,26,2281.18,68241.32,128,Credit Card,0,9,0.5,3,0,Yes
